Appliances,lights,Windspeed,Visibility
100,20,4.0,63.0
90,30,3.8333333333333295,56.16666666666669
80,30,3.6666666666666705,49.3333333333333
170,40,3.5,42.5
320,20,3.33333333333333,35.66666666666669
400,20,3.16666666666667,28.8333333333333
400,10,3.0,22.0
340,30,3.5,23.166666666666693
120,10,4.0,24.3333333333333
120,10,4.5,25.5
120,10,5.0,26.666666666666693
120,20,5.5,27.8333333333333
110,10,6.0,29.0
120,10,6.0,28.8333333333333
130,10,6.0,28.666666666666693
130,20,6.0,28.5
290,20,6.0,28.3333333333333
120,40,6.0,28.166666666666693
120,40,6.0,28.0
110,10,5.66666666666667,26.666666666666693
160,20,5.3333333333333295,25.3333333333333
150,0,5.0,24.0
130,0,4.66666666666667,22.666666666666693
130,10,4.3333333333333295,21.3333333333333
150,0,4.0,20.0
110,0,4.0,20.166666666666693
100,20,4.0,20.3333333333333
100,30,4.0,20.5
70,20,4.0,20.666666666666693
70,10,4.0,20.8333333333333
50,0,4.0,21.0
50,10,4.16666666666667,21.5
50,10,4.3333333333333295,22.0
30,0,4.5,22.5
50,10,4.66666666666667,23.0
60,10,4.8333333333333295,23.5
60,0,5.0,24.0
60,10,5.16666666666667,30.666666666666693
50,0,5.3333333333333295,37.3333333333333
60,10,5.5,44.0
60,0,5.66666666666667,50.66666666666669
60,10,5.8333333333333295,57.3333333333333
70,10,6.0,64.0
50,0,6.0,64.0
60,10,6.0,64.0
60,0,6.0,64.0
30,10,6.0,64.0
40,10,6.0,64.0
40,0,6.0,64.0
50,10,6.0,60.0
70,0,6.0,56.0
60,10,6.0,52.0
50,10,6.0,48.0
70,0,6.0,44.0
50,10,6.0,40.0
50,0,6.0,38.16666666666669
70,10,6.0,36.3333333333333
50,0,6.0,34.5
70,10,6.0,32.66666666666669
60,10,6.0,30.8333333333333
50,0,6.0,29.0
40,10,6.1666666666666705,28.0
30,0,6.3333333333333295,27.0
40,10,6.5,26.0
50,10,6.6666666666666705,25.0
60,0,6.8333333333333295,24.0
70,10,7.0,23.0
60,0,6.8333333333333295,25.8333333333333
60,10,6.6666666666666705,28.666666666666693
50,10,6.5,31.5
60,0,6.3333333333333295,34.3333333333333
50,10,6.1666666666666705,37.16666666666669
60,0,6.0,40.0
50,10,6.1666666666666705,40.0
70,0,6.3333333333333295,40.0
40,10,6.5,40.0
50,10,6.6666666666666705,40.0
30,10,6.8333333333333295,40.0
70,20,7.0,40.0
50,10,6.8333333333333295,40.0
40,10,6.6666666666666705,40.0
50,0,6.5,40.0
50,0,6.3333333333333295,40.0
80,0,6.1666666666666705,40.0
50,10,6.0,40.0
40,0,5.66666666666667,40.0
40,0,5.3333333333333295,40.0
50,10,5.0,40.0
320,10,4.66666666666667,40.0
310,10,4.3333333333333295,40.0
90,10,4.0,40.0
50,10,4.3333333333333295,40.0
70,10,4.66666666666667,40.0
70,20,5.0,40.0
60,10,5.3333333333333295,40.0
60,10,5.66666666666667,40.0
70,10,6.0,40.0
270,10,6.0,40.0
740,20,6.0,40.0
590,10,6.0,40.0
380,10,6.0,40.0
280,10,6.0,40.0
240,10,6.0,40.0
250,10,5.8333333333333295,40.0
210,10,5.66666666666667,40.0
80,20,5.5,40.0
70,10,5.3333333333333295,40.0
50,10,5.16666666666667,40.0
60,10,5.0,40.0
50,10,5.5,40.0
50,10,6.0,40.0
50,20,6.5,40.0
530,10,7.0,40.0
370,10,7.5,40.0
300,10,8.0,40.0
290,10,7.8333333333333295,40.0
270,10,7.666666666666669,40.0
240,10,7.5,40.0
220,20,7.3333333333333295,40.0
150,0,7.1666666666666705,40.0
60,0,7.0,40.0
310,0,7.0,40.0
340,0,7.0,40.0
100,0,7.0,40.0
60,0,7.0,40.0
60,0,7.0,40.0
70,0,7.0,40.0
60,0,7.0,40.0
60,0,7.0,40.0
50,0,7.0,40.0
50,0,7.0,40.0
40,0,7.0,40.0
30,0,7.0,40.0
30,0,6.6666666666666705,40.0
30,0,6.3333333333333295,40.0
50,0,6.0,40.0
40,0,5.66666666666667,40.0
50,0,5.3333333333333295,40.0
40,0,5.0,40.0
40,0,4.8333333333333295,40.0
60,10,4.66666666666667,40.0
80,0,4.5,40.0
110,20,4.3333333333333295,40.0
110,30,4.16666666666667,40.0
100,20,4.0,40.0
140,20,3.8333333333333295,40.0
310,20,3.6666666666666705,40.0
290,20,3.5,40.0
250,10,3.33333333333333,40.0
310,40,3.16666666666667,40.0
110,10,3.0,40.0
110,20,3.0,40.0
370,0,3.0,40.0
140,30,3.0,40.0
440,30,3.0,40.0
150,30,3.0,40.0
260,20,3.0,40.0
290,30,2.8333333333333295,40.0
110,20,2.66666666666667,40.0
100,30,2.5,40.0
100,30,2.3333333333333295,40.0
90,20,2.16666666666667,40.0
360,30,2.0,40.0
270,30,1.8333333333333297,40.0
70,30,1.66666666666667,40.0
90,20,1.5,40.0
100,30,1.33333333333333,40.0
100,30,1.16666666666667,40.0
90,30,1.0,40.0
70,30,1.16666666666667,40.0
70,30,1.33333333333333,40.0
80,20,1.5,40.0
50,30,1.66666666666667,40.0
60,30,1.8333333333333297,40.0
50,30,2.0,40.0
50,30,2.0,38.16666666666669
50,30,2.0,36.3333333333333
40,30,2.0,34.5
60,30,2.0,32.66666666666669
60,30,2.0,30.8333333333333
60,30,2.0,29.0
60,20,1.8333333333333297,28.5
60,30,1.66666666666667,28.0
60,30,1.5,27.5
60,30,1.33333333333333,27.0
50,10,1.16666666666667,26.5
50,10,1.0,26.0
30,0,1.0,25.5
30,10,1.0,25.0
30,10,1.0,24.5
20,0,1.0,24.0
60,10,1.0,23.5
50,10,1.0,23.0
50,0,1.0,22.5
40,10,1.0,22.0
40,10,1.0,21.5
50,0,1.0,21.0
50,10,1.0,20.5
40,10,1.0,20.0
60,0,1.0,27.5
40,10,1.0,35.0
40,0,1.0,42.5
20,10,1.0,50.0
20,10,1.0,57.5
40,0,1.0,65.0
50,10,1.0,62.5
40,0,1.0,60.0
60,10,1.0,57.5
60,10,1.0,55.0
50,0,1.0,52.5
40,10,1.0,50.0
50,0,0.833333333333333,49.3333333333333
40,10,0.666666666666667,48.66666666666669
40,10,0.5,48.0
30,0,0.3333333333333329,47.3333333333333
20,10,0.166666666666667,46.66666666666669
40,0,0.0,46.0
40,10,0.166666666666667,46.0
50,10,0.3333333333333329,46.0
50,0,0.5,46.0
40,10,0.666666666666667,46.0
40,0,0.833333333333333,46.0
50,20,1.0,46.0
50,10,1.0,43.5
60,40,1.0,41.0
60,20,1.0,38.5
40,0,1.0,36.0
40,0,1.0,33.5
40,0,1.0,31.0
50,0,1.0,36.0
60,0,1.0,41.0
520,0,1.0,46.0
690,0,1.0,51.0
420,0,1.0,56.0
310,0,1.0,61.0
270,0,1.0,61.0
230,0,1.0,61.0
230,0,1.0,61.0
150,0,1.0,61.0
70,10,1.0,61.0
100,0,1.0,61.0
390,0,1.16666666666667,61.5
270,10,1.33333333333333,62.0
280,0,1.5,62.5
260,0,1.66666666666667,63.0
240,10,1.8333333333333297,63.5
260,0,2.0,64.0
190,0,2.3333333333333295,60.0
120,0,2.66666666666667,56.0
70,0,3.0,52.0
50,0,3.33333333333333,48.0
70,0,3.6666666666666705,44.0
40,0,4.0,40.0
40,0,4.0,40.0
40,0,4.0,40.0
60,0,4.0,40.0
80,0,4.0,40.0
170,0,4.0,40.0
70,0,4.0,40.0
60,0,3.8333333333333295,40.0
70,0,3.6666666666666705,40.0
60,0,3.5,40.0
70,0,3.33333333333333,40.0
80,0,3.16666666666667,40.0
70,0,3.0,40.0
70,0,3.0,40.0
70,0,3.0,40.0
30,0,3.0,40.0
30,0,3.0,40.0
30,0,3.0,40.0
110,0,3.0,40.0
50,0,2.8333333333333295,40.0
60,0,2.66666666666667,40.0
50,0,2.5,40.0
50,0,2.3333333333333295,40.0
50,0,2.16666666666667,40.0
40,0,2.0,40.0
50,0,2.16666666666667,40.0
50,10,2.3333333333333295,40.0
50,0,2.5,40.0
60,0,2.66666666666667,40.0
40,0,2.8333333333333295,40.0
50,0,3.0,40.0
50,0,3.0,40.0
50,0,3.0,40.0
60,0,3.0,40.0
40,0,3.0,40.0
70,0,3.0,40.0
70,0,3.0,40.0
90,0,2.66666666666667,40.0
90,0,2.3333333333333295,40.0
100,0,2.0,40.0
180,0,1.66666666666667,40.0
390,10,1.33333333333333,40.0
370,20,1.0,40.0
120,20,1.0,38.16666666666669
100,10,1.0,36.3333333333333
120,30,1.0,34.5
120,30,1.0,32.66666666666669
100,20,1.0,30.8333333333333
90,20,1.0,29.0
90,20,1.0,28.166666666666693
80,20,1.0,27.3333333333333
120,30,1.0,26.5
110,20,1.0,25.666666666666693
140,20,1.0,24.8333333333333
120,20,1.0,24.0
110,30,1.0,24.166666666666693
100,10,1.0,24.3333333333333
110,0,1.0,24.5
80,0,1.0,24.666666666666693
90,0,1.0,24.8333333333333
90,0,1.0,25.0
70,0,1.0,24.5
70,0,1.0,24.0
50,0,1.0,23.5
40,10,1.0,23.0
50,0,1.0,22.5
50,0,1.0,22.0
60,0,1.0,29.0
60,0,1.0,36.0
60,0,1.0,43.0
60,0,1.0,50.0
60,0,1.0,57.0
60,0,1.0,64.0
60,0,1.16666666666667,63.8333333333333
40,0,1.33333333333333,63.6666666666667
50,0,1.5,63.5
40,0,1.66666666666667,63.3333333333333
50,0,1.8333333333333297,63.1666666666667
70,0,2.0,63.0
60,0,2.16666666666667,56.0
60,0,2.3333333333333295,49.0
60,0,2.5,42.0
50,0,2.66666666666667,35.0
70,0,2.8333333333333295,28.0
60,0,3.0,21.0
60,0,2.66666666666667,20.8333333333333
70,0,2.3333333333333295,20.666666666666693
60,0,2.0,20.5
40,0,1.66666666666667,20.3333333333333
40,0,1.33333333333333,20.166666666666693
30,0,1.0,20.0
60,0,1.16666666666667,20.166666666666693
60,0,1.33333333333333,20.3333333333333
70,0,1.5,20.5
70,0,1.66666666666667,20.666666666666693
50,0,1.8333333333333297,20.8333333333333
70,0,2.0,21.0
50,0,2.0,20.8333333333333
60,0,2.0,20.666666666666693
60,0,2.0,20.5
60,0,2.0,20.3333333333333
70,0,2.0,20.166666666666693
40,0,2.0,20.0
40,0,2.0,20.0
40,0,2.0,20.0
50,0,2.0,20.0
60,0,2.0,20.0
60,0,2.0,20.0
60,0,2.0,20.0
60,0,1.8333333333333297,27.3333333333333
70,0,1.66666666666667,34.66666666666669
50,0,1.5,42.0
70,0,1.33333333333333,49.3333333333333
50,0,1.16666666666667,56.66666666666669
70,10,1.0,64.0
60,30,1.0,63.8333333333333
50,20,1.0,63.6666666666667
60,10,1.0,63.5
70,10,1.0,63.3333333333333
60,0,1.0,63.1666666666667
60,0,1.0,63.0
60,0,1.33333333333333,63.1666666666667
60,10,1.66666666666667,63.3333333333333
60,0,2.0,63.5
50,0,2.3333333333333295,63.6666666666667
50,10,2.66666666666667,63.8333333333333
60,0,3.0,64.0
80,0,2.66666666666667,64.1666666666667
80,0,2.3333333333333295,64.3333333333333
30,10,2.0,64.5
80,0,1.66666666666667,64.6666666666667
20,0,1.33333333333333,64.8333333333333
100,0,1.0,65.0
50,0,1.0,57.6666666666667
100,0,1.0,50.3333333333333
80,0,1.0,43.0
60,0,1.0,35.66666666666669
80,10,1.0,28.3333333333333
90,0,1.0,21.0
70,0,1.16666666666667,21.3333333333333
50,0,1.33333333333333,21.666666666666693
60,0,1.5,22.0
120,0,1.66666666666667,22.3333333333333
40,10,1.8333333333333297,22.666666666666693
90,0,2.0,23.0
50,0,2.0,22.666666666666693
30,10,2.0,22.3333333333333
60,0,2.0,22.0
40,0,2.0,21.666666666666693
50,0,2.0,21.3333333333333
60,0,2.0,21.0
50,0,1.8333333333333297,21.666666666666693
60,0,1.66666666666667,22.3333333333333
80,10,1.5,23.0
100,0,1.33333333333333,23.666666666666693
100,0,1.16666666666667,24.3333333333333
90,0,1.0,25.0
100,0,1.16666666666667,24.3333333333333
100,0,1.33333333333333,23.666666666666693
50,0,1.5,23.0
50,0,1.66666666666667,22.3333333333333
40,0,1.8333333333333297,21.666666666666693
50,0,2.0,21.0
60,0,2.0,21.166666666666693
50,0,2.0,21.3333333333333
60,0,2.0,21.5
60,0,2.0,21.666666666666693
60,0,2.0,21.8333333333333
60,0,2.0,22.0
50,0,2.16666666666667,21.8333333333333
70,0,2.3333333333333295,21.666666666666693
90,0,2.5,21.5
100,0,2.66666666666667,21.3333333333333
100,0,2.8333333333333295,21.166666666666693
100,0,3.0,21.0
80,0,2.8333333333333295,28.166666666666693
70,0,2.66666666666667,35.3333333333333
70,0,2.5,42.5
70,0,2.3333333333333295,49.66666666666669
80,0,2.16666666666667,56.8333333333333
90,0,2.0,64.0
90,0,2.0,63.6666666666667
90,0,2.0,63.3333333333333
90,0,2.0,63.0
100,0,2.0,62.6666666666667
90,0,2.0,62.3333333333333
100,0,2.0,62.0
180,10,1.8333333333333297,61.8333333333333
100,10,1.66666666666667,61.6666666666667
80,0,1.5,61.5
80,0,1.33333333333333,61.3333333333333
60,0,1.16666666666667,61.1666666666667
70,0,1.0,61.0
60,0,1.0,61.1666666666667
80,0,1.0,61.3333333333333
70,10,1.0,61.5
100,0,1.0,61.6666666666667
90,0,1.0,61.8333333333333
130,0,1.0,62.0
100,10,1.16666666666667,62.0
100,0,1.33333333333333,62.0
90,0,1.5,62.0
90,0,1.66666666666667,62.0
60,0,1.8333333333333297,62.0
60,0,2.0,62.0
60,0,2.0,62.0
60,10,2.0,62.0
70,0,2.0,62.0
30,10,2.0,62.0
40,0,2.0,62.0
50,0,2.0,62.0
40,0,2.16666666666667,62.0
50,0,2.3333333333333295,62.0
60,0,2.5,62.0
50,0,2.66666666666667,62.0
60,0,2.8333333333333295,62.0
60,0,3.0,62.0
60,0,3.0,61.8333333333333
50,0,3.0,61.6666666666667
50,0,3.0,61.5
40,0,3.0,61.3333333333333
30,0,3.0,61.1666666666667
30,0,3.0,61.0
60,0,3.33333333333333,61.3333333333333
60,0,3.6666666666666705,61.6666666666667
60,0,4.0,62.0
50,0,4.3333333333333295,62.3333333333333
50,0,4.66666666666667,62.6666666666667
60,0,5.0,63.0
50,0,4.8333333333333295,63.0
50,0,4.66666666666667,63.0
60,0,4.5,63.0
50,0,4.3333333333333295,63.0
60,0,4.16666666666667,63.0
40,0,4.0,63.0
40,0,3.8333333333333295,62.8333333333333
30,0,3.6666666666666705,62.6666666666667
30,0,3.5,62.5
50,0,3.33333333333333,62.3333333333333
50,0,3.16666666666667,62.1666666666667
60,0,3.0,62.0
70,0,3.16666666666667,62.5
50,0,3.33333333333333,63.0
50,0,3.5,63.5
50,0,3.6666666666666705,64.0
60,0,3.8333333333333295,64.5
50,0,4.0,65.0
60,0,3.8333333333333295,65.0
60,0,3.6666666666666705,65.0
40,0,3.5,65.0
40,0,3.33333333333333,65.0
30,0,3.16666666666667,65.0
30,0,3.0,65.0
60,0,3.0,64.6666666666667
50,0,3.0,64.3333333333333
60,0,3.0,64.0
50,0,3.0,63.6666666666667
60,0,3.0,63.3333333333333
60,10,3.0,63.0
50,10,3.16666666666667,63.3333333333333
80,0,3.33333333333333,63.6666666666667
70,10,3.5,64.0
50,0,3.6666666666666705,64.3333333333333
30,0,3.8333333333333295,64.6666666666667
40,0,4.0,65.0
40,20,4.0,57.6666666666667
50,20,4.0,50.3333333333333
60,10,4.0,43.0
50,0,4.0,35.66666666666669
170,0,4.0,28.3333333333333
270,0,4.0,21.0
70,0,4.0,21.166666666666693
90,30,4.0,21.3333333333333
90,20,4.0,21.5
260,20,4.0,21.666666666666693
150,20,4.0,21.8333333333333
80,30,4.0,22.0
60,20,4.0,21.8333333333333
60,20,4.0,21.666666666666693
70,20,4.0,21.5
50,20,4.0,21.3333333333333
130,30,4.0,21.166666666666693
540,20,4.0,21.0
510,20,4.0,21.166666666666693
200,20,4.0,21.3333333333333
200,30,4.0,21.5
180,20,4.0,21.666666666666693
190,20,4.0,21.8333333333333
100,20,4.0,22.0
240,20,4.3333333333333295,22.5
140,20,4.66666666666667,23.0
100,30,5.0,23.5
90,20,5.3333333333333295,24.0
70,20,5.66666666666667,24.5
70,30,6.0,25.0
60,20,5.8333333333333295,25.0
60,20,5.66666666666667,25.0
70,0,5.5,25.0
50,0,5.3333333333333295,25.0
50,0,5.16666666666667,25.0
50,0,5.0,25.0
40,0,4.8333333333333295,24.3333333333333
50,0,4.66666666666667,23.666666666666693
40,0,4.5,23.0
20,0,4.3333333333333295,22.3333333333333
40,0,4.16666666666667,21.666666666666693
20,0,4.0,21.0
40,0,3.8333333333333295,21.166666666666693
50,0,3.6666666666666705,21.3333333333333
40,0,3.5,21.5
50,0,3.33333333333333,21.666666666666693
50,0,3.16666666666667,21.8333333333333
40,0,3.0,22.0
50,0,2.8333333333333295,23.166666666666693
50,0,2.66666666666667,24.3333333333333
80,10,2.5,25.5
90,0,2.3333333333333295,26.666666666666693
80,0,2.16666666666667,27.8333333333333
100,0,2.0,29.0
100,0,2.0,27.8333333333333
80,0,2.0,26.666666666666693
80,0,2.0,25.5
70,0,2.0,24.3333333333333
70,0,2.0,23.166666666666693
80,0,2.0,22.0
90,0,2.16666666666667,22.166666666666693
80,0,2.3333333333333295,22.3333333333333
160,0,2.5,22.5
440,0,2.66666666666667,22.666666666666693
230,0,2.8333333333333295,22.8333333333333
260,0,3.0,23.0
180,10,2.8333333333333295,27.0
100,10,2.66666666666667,31.0
90,0,2.5,35.0
90,0,2.3333333333333295,39.0
90,0,2.16666666666667,43.0
80,10,2.0,47.0
70,10,2.0,49.3333333333333
70,30,2.0,51.66666666666669
70,20,2.0,54.0
100,20,2.0,56.3333333333333
90,10,2.0,58.6666666666667
80,10,2.0,61.0
80,0,2.0,58.1666666666667
90,0,2.0,55.3333333333333
80,0,2.0,52.5
90,10,2.0,49.66666666666669
90,0,2.0,46.8333333333333
80,0,2.0,44.0
80,0,2.0,42.16666666666669
80,10,2.0,40.3333333333333
60,0,2.0,38.5
40,20,2.0,36.66666666666669
30,20,2.0,34.8333333333333
30,0,2.0,33.0
60,0,1.8333333333333297,29.3333333333333
50,0,1.66666666666667,25.666666666666693
40,0,1.5,22.0
50,0,1.33333333333333,18.3333333333333
50,0,1.16666666666667,14.666666666666702
40,0,1.0,11.0
50,10,1.0,10.833333333333298
50,0,1.0,10.666666666666702
60,0,1.0,10.5
50,0,1.0,10.333333333333298
20,0,1.0,10.166666666666702
30,0,1.0,10.0
20,0,1.0,11.166666666666702
40,0,1.0,12.333333333333298
50,0,1.0,13.5
50,10,1.0,14.666666666666702
50,0,1.0,15.833333333333298
50,0,1.0,17.0
50,0,1.16666666666667,17.1666666666667
40,0,1.33333333333333,17.3333333333333
50,0,1.5,17.5
40,0,1.66666666666667,17.6666666666667
40,0,1.8333333333333297,17.8333333333333
50,0,2.0,18.0
40,10,2.0,17.8333333333333
30,0,2.0,17.6666666666667
30,0,2.0,17.5
30,0,2.0,17.3333333333333
50,0,2.0,17.1666666666667
40,0,2.0,17.0
50,0,2.16666666666667,14.833333333333298
50,0,2.3333333333333295,12.666666666666702
50,0,2.5,10.5
60,10,2.66666666666667,8.33333333333333
40,0,2.8333333333333295,6.16666666666667
50,0,3.0,4.0
40,0,2.8333333333333295,6.5
50,0,2.66666666666667,9.0
40,0,2.5,11.5
20,0,2.3333333333333295,14.0
40,0,2.16666666666667,16.5
30,0,2.0,19.0
40,0,2.0,24.3333333333333
40,0,2.0,29.666666666666693
50,0,2.0,35.0
40,0,2.0,40.3333333333333
50,0,2.0,45.66666666666669
50,10,2.0,51.0
50,0,2.0,52.66666666666669
60,20,2.0,54.3333333333333
100,10,2.0,56.0
40,0,2.0,57.6666666666667
40,10,2.0,59.3333333333333
30,0,2.0,61.0
40,0,2.16666666666667,61.3333333333333
30,0,2.3333333333333295,61.6666666666667
50,0,2.5,62.0
60,10,2.66666666666667,62.3333333333333
200,0,2.8333333333333295,62.6666666666667
340,0,3.0,63.0
150,0,2.8333333333333295,56.0
120,0,2.66666666666667,49.0
70,0,2.5,42.0
70,0,2.3333333333333295,35.0
90,0,2.16666666666667,28.0
70,10,2.0,21.0
80,0,2.16666666666667,21.3333333333333
170,0,2.3333333333333295,21.666666666666693
700,0,2.5,22.0
580,0,2.66666666666667,22.3333333333333
320,10,2.8333333333333295,22.666666666666693
280,10,3.0,23.0
260,10,3.16666666666667,24.0
350,0,3.33333333333333,25.0
390,0,3.5,26.0
270,0,3.6666666666666705,27.0
320,0,3.8333333333333295,28.0
480,0,4.0,29.0
610,0,4.0,29.0
610,0,4.0,29.0
390,0,4.0,29.0
340,0,4.0,29.0
240,0,4.0,29.0
260,0,4.0,29.0
210,0,4.0,30.8333333333333
140,0,4.0,32.66666666666669
70,0,4.0,34.5
50,0,4.0,36.3333333333333
50,0,4.0,38.16666666666669
110,0,4.0,40.0
350,0,4.16666666666667,40.0
210,0,4.3333333333333295,40.0
50,0,4.5,40.0
60,0,4.66666666666667,40.0
60,0,4.8333333333333295,40.0
50,0,5.0,40.0
330,0,5.0,38.16666666666669
380,0,5.0,36.3333333333333
280,0,5.0,34.5
240,0,5.0,32.66666666666669
220,0,5.0,30.8333333333333
190,0,5.0,29.0
200,0,5.0,30.8333333333333
120,0,5.0,32.66666666666669
50,0,5.0,34.5
50,0,5.0,36.3333333333333
60,0,5.0,38.16666666666669
40,0,5.0,40.0
50,0,4.8333333333333295,40.0
90,0,4.66666666666667,40.0
410,0,4.5,40.0
320,0,4.3333333333333295,40.0
310,0,4.16666666666667,40.0
280,0,4.0,40.0
250,0,3.8333333333333295,40.0
180,0,3.6666666666666705,40.0
110,0,3.5,40.0
90,20,3.33333333333333,40.0
90,30,3.16666666666667,40.0
40,0,3.0,40.0
30,0,3.16666666666667,40.0
50,0,3.33333333333333,40.0
50,0,3.5,40.0
50,0,3.6666666666666705,40.0
50,0,3.8333333333333295,40.0
40,0,4.0,40.0
40,0,4.3333333333333295,40.0
50,0,4.66666666666667,40.0
40,0,5.0,40.0
50,0,5.3333333333333295,40.0
50,0,5.66666666666667,40.0
50,0,6.0,40.0
40,0,6.0,40.0
40,0,6.0,40.0
30,0,6.0,40.0
20,0,6.0,40.0
30,0,6.0,40.0
50,0,6.0,40.0
50,0,6.1666666666666705,40.0
50,0,6.3333333333333295,40.0
40,0,6.5,40.0
40,0,6.6666666666666705,40.0
50,0,6.8333333333333295,40.0
50,0,7.0,40.0
30,0,7.3333333333333295,40.0
50,0,7.666666666666669,40.0
50,0,8.0,40.0
50,0,8.33333333333333,40.0
40,10,8.66666666666667,40.0
30,0,9.0,40.0
20,0,9.0,40.0
30,0,9.0,40.0
50,0,9.0,40.0
50,0,9.0,40.0
50,0,9.0,40.0
60,0,9.0,40.0
50,0,9.33333333333333,37.0
40,0,9.66666666666667,34.0
40,0,10.0,31.0
50,0,10.333333333333298,28.0
40,0,10.666666666666702,25.0
50,0,11.0,22.0
50,0,10.666666666666702,25.8333333333333
60,0,10.333333333333298,29.666666666666693
40,0,10.0,33.5
30,0,9.66666666666667,37.3333333333333
20,0,9.33333333333333,41.16666666666669
30,0,9.0,45.0
20,0,9.16666666666667,48.3333333333333
50,0,9.33333333333333,51.66666666666669
50,0,9.5,55.0
50,0,9.66666666666667,58.3333333333333
60,0,9.83333333333333,61.6666666666667
40,0,10.0,65.0
50,0,9.83333333333333,64.3333333333333
50,0,9.66666666666667,63.6666666666667
40,0,9.5,63.0
50,0,9.33333333333333,62.3333333333333
50,0,9.16666666666667,61.6666666666667
50,0,9.0,61.0
50,0,9.16666666666667,57.5
40,0,9.33333333333333,54.0
30,0,9.5,50.5
20,0,9.66666666666667,47.0
30,0,9.83333333333333,43.5
40,10,10.0,40.0
50,0,9.66666666666667,42.0
50,0,9.33333333333333,44.0
50,0,9.0,46.0
50,0,8.66666666666667,48.0
50,0,8.33333333333333,50.0
40,0,8.0,52.0
50,0,7.8333333333333295,53.0
40,0,7.666666666666669,54.0
50,0,7.5,55.0
50,0,7.3333333333333295,56.0
50,0,7.1666666666666705,57.0
40,0,7.0,58.0
30,0,6.8333333333333295,59.0
30,0,6.6666666666666705,60.0
10,0,6.5,61.0
40,0,6.3333333333333295,62.0
80,0,6.1666666666666705,63.0
50,0,6.0,64.0
60,0,6.0,62.6666666666667
40,0,6.0,61.3333333333333
50,10,6.0,60.0
40,10,6.0,58.6666666666667
50,0,6.0,57.3333333333333
40,10,6.0,56.0
270,0,6.0,53.3333333333333
150,0,6.0,50.66666666666669
360,0,6.0,48.0
540,0,6.0,45.3333333333333
280,0,6.0,42.66666666666669
150,0,6.0,40.0
110,0,6.0,38.16666666666669
280,0,6.0,36.3333333333333
420,0,6.0,34.5
180,0,6.0,32.66666666666669
100,0,6.0,30.8333333333333
80,0,6.0,29.0
90,0,5.8333333333333295,29.0
70,0,5.66666666666667,29.0
90,0,5.5,29.0
70,0,5.3333333333333295,29.0
320,0,5.16666666666667,29.0
590,0,5.0,29.0
320,0,5.16666666666667,30.8333333333333
310,0,5.3333333333333295,32.66666666666669
310,0,5.5,34.5
300,0,5.66666666666667,36.3333333333333
270,0,5.8333333333333295,38.16666666666669
250,0,6.0,40.0
220,0,6.1666666666666705,38.16666666666669
110,0,6.3333333333333295,36.3333333333333
90,0,6.5,34.5
80,0,6.6666666666666705,32.66666666666669
80,0,6.8333333333333295,30.8333333333333
80,0,7.0,29.0
70,0,7.0,27.5
70,0,7.0,26.0
50,0,7.0,24.5
60,0,7.0,23.0
60,10,7.0,21.5
80,10,7.0,20.0
80,0,7.1666666666666705,23.3333333333333
90,0,7.3333333333333295,26.666666666666693
90,0,7.5,30.0
90,0,7.666666666666669,33.3333333333333
80,0,7.8333333333333295,36.66666666666669
90,0,8.0,40.0
90,0,8.16666666666667,43.5
100,0,8.33333333333333,47.0
100,0,8.5,50.5
90,0,8.66666666666667,54.0
100,10,8.83333333333333,57.5
80,0,9.0,61.0
140,0,9.0,61.5
440,0,9.0,62.0
340,0,9.0,62.5
170,0,9.0,63.0
100,0,9.0,63.5
120,0,9.0,64.0
200,0,9.33333333333333,62.3333333333333
300,0,9.66666666666667,60.6666666666667
100,10,10.0,59.0
80,0,10.333333333333298,57.3333333333333
70,10,10.666666666666702,55.66666666666669
70,0,11.0,54.0
80,0,10.666666666666702,55.3333333333333
140,10,10.333333333333298,56.66666666666669
110,20,10.0,58.0
90,20,9.66666666666667,59.3333333333333
100,20,9.33333333333333,60.6666666666667
90,20,9.0,62.0
90,30,9.0,58.3333333333333
100,20,9.0,54.66666666666669
90,20,9.0,51.0
110,20,9.0,47.3333333333333
90,30,9.0,43.66666666666669
60,20,9.0,40.0
60,20,9.0,38.0
60,20,9.0,36.0
60,30,9.0,34.0
50,20,9.0,32.0
50,20,9.0,30.0
70,20,9.0,28.0
50,20,9.33333333333333,27.5
40,20,9.66666666666667,27.0
30,20,10.0,26.5
30,20,10.333333333333298,26.0
40,0,10.666666666666702,25.5
50,0,11.0,25.0
50,0,10.833333333333298,31.5
50,0,10.666666666666702,38.0
50,0,10.5,44.5
70,0,10.333333333333298,51.0
40,0,10.166666666666702,57.5
50,0,10.0,64.0
50,0,9.83333333333333,63.6666666666667
40,0,9.66666666666667,63.3333333333333
40,0,9.5,63.0
50,0,9.33333333333333,62.6666666666667
60,0,9.16666666666667,62.3333333333333
50,0,9.0,62.0
40,0,8.83333333333333,61.8333333333333
50,0,8.66666666666667,61.6666666666667
40,0,8.5,61.5
20,0,8.33333333333333,61.3333333333333
20,0,8.16666666666667,61.1666666666667
40,0,8.0,61.0
50,0,8.16666666666667,57.16666666666669
60,0,8.33333333333333,53.3333333333333
50,0,8.5,49.5
40,0,8.66666666666667,45.66666666666669
