Appliances,lights,T1,RH_1,T2
50,0,20.125,35.2675,19.566666666666695
50,0,20.26,35.20000000000001,19.6
50,0,20.426666666666698,35.20000000000001,19.6666666666667
60,0,20.566666666666695,35.1266666666667,19.7
50,0,20.6333333333333,35.03,19.7
50,0,20.76,35.03,19.79
60,0,20.823333333333295,35.0,19.79
40,0,20.89,34.93333333333331,19.79
30,0,20.926666666666698,34.8633333333333,19.856666666666698
30,0,21.066666666666695,34.8633333333333,19.89
30,0,21.1,34.79,19.89
50,0,21.1666666666667,34.73,19.89
60,0,21.2,34.59,19.89
60,0,21.26,34.59,20.0
60,0,21.39,34.5,20.033333333333296
50,0,21.463333333333296,34.5,20.1
60,0,21.533333333333296,34.4666666666667,20.1
40,0,21.6,34.4,20.1666666666667
50,0,21.6,34.4,20.2
50,0,21.6666666666667,34.4,20.26
50,0,21.7,34.4,20.29
60,0,21.7,34.3633333333333,20.29
50,0,21.7,34.03,20.226666666666695
40,0,21.566666666666695,32.5933333333333,20.1
30,0,21.5,32.06666666666669,20.066666666666695
20,0,21.463333333333296,31.76,20.0
40,0,21.39,31.426666666666698,19.89
60,0,21.356666666666698,31.533333333333296,19.89
40,0,21.29,31.6666666666667,19.89
60,0,21.29,31.926666666666698,19.823333333333295
60,0,21.29,32.06,19.79
60,0,21.26,32.26,19.73
50,0,21.2,32.3333333333333,19.7
50,0,21.2,32.53,19.6666666666667
50,0,21.2,32.6633333333333,19.6
50,0,21.1,32.8266666666667,19.566666666666695
60,0,21.1,32.9,19.5
40,0,21.066666666666695,32.93333333333331,19.39
30,0,21.0,33.0,19.323333333333295
40,0,21.0,33.0,19.29
40,0,20.89,33.2,19.23
50,0,20.89,33.26,19.2
60,0,20.856666666666698,33.3633333333333,19.1333333333333
40,0,20.79,33.3633333333333,19.1
50,0,20.79,33.53,19.033333333333296
50,0,20.73,33.59,18.963333333333296
60,0,20.7,33.7,18.89
60,0,20.7,33.76,18.89
80,10,20.7,33.79,18.823333333333295
130,10,20.6333333333333,33.73,18.79
110,20,20.6,33.73,18.79
100,10,20.6,33.79,18.7
80,10,20.566666666666695,33.8633333333333,18.7
100,0,20.5,33.6566666666667,18.6333333333333
110,0,20.5,33.43,18.6
120,0,20.426666666666698,33.1566666666667,18.6
70,0,20.39,33.1266666666667,18.5
70,0,20.39,33.1266666666667,18.5
70,0,20.356666666666698,33.09,18.5
60,10,20.315,33.195,18.5
50,0,20.323333333333295,33.3633333333333,18.5
50,0,20.29,33.3266666666667,18.426666666666698
60,0,20.29,33.4,18.39
50,0,20.23,33.4,18.39
30,0,20.23,33.3266666666667,18.29
40,0,20.2,33.29,18.29
30,0,20.1333333333333,33.29,18.29
40,0,20.1,33.3633333333333,18.23
60,0,20.1,33.29,18.2
50,0,20.1,33.3266666666667,18.1333333333333
60,0,20.033333333333296,33.3266666666667,18.1
70,0,20.0,33.29,18.1
50,0,20.0,33.3633333333333,18.033333333333296
50,0,19.963333333333296,33.5,18.0
60,0,19.89,33.5,18.0
50,0,19.89,33.53,17.89
40,0,19.89,33.59,17.89
30,0,19.856666666666698,33.59,17.89
40,0,19.79,33.59,17.89
30,0,19.79,33.59,17.79
60,0,19.79,33.59,17.79
50,0,19.79,33.59,17.760000000000005
50,0,19.7,33.7,17.7
50,0,19.7,33.7,17.7
60,0,19.7,33.73,17.7
40,0,19.6333333333333,33.73,17.6666666666667
60,0,19.6,33.73,17.6666666666667
60,0,19.6,33.79,17.6
50,0,19.6,33.79,17.6
50,0,19.6,33.8633333333333,17.6
30,0,19.6,33.9,17.5
30,0,19.533333333333296,33.9,17.5
30,0,19.5,34.0,17.463333333333303
40,0,19.5,34.0,17.463333333333303
60,0,19.5,34.03,17.463333333333303
60,0,19.426666666666698,34.03,17.39
50,0,19.39,34.09,17.39
50,0,19.39,34.09,17.39
50,0,19.323333333333295,34.09,17.356666666666698
50,0,19.29,34.2,17.29
50,0,19.29,34.26,17.29
50,0,19.29,34.29,17.29
50,0,19.29,34.3633333333333,17.29
40,0,19.2,34.29,17.29
40,0,19.2,34.29,17.2
40,0,19.2,34.4,17.2
30,0,19.2,34.4,17.2
50,0,19.1,34.4,17.2
60,0,19.1,34.4666666666667,17.1
40,0,19.1666666666667,34.5,17.1
80,10,19.1,34.5,17.1
70,0,19.1,34.59,17.1
60,10,19.1,34.7233333333333,17.1
50,0,19.1,34.6633333333333,17.0
50,0,19.033333333333296,34.39,16.926666666666698
40,0,19.0,34.0,16.89
40,10,19.0,34.1175,16.89
50,0,19.0,34.6233333333333,16.89
30,0,19.0,34.86,16.89
130,0,19.0,35.1333333333333,17.0
400,0,19.0,35.20000000000001,16.926666666666698
320,0,19.0,35.26,17.0
350,0,19.0,35.43333333333331,17.0
110,0,19.0,35.5,17.033333333333303
70,0,18.89,35.56,17.1
70,0,18.89,35.5,17.1333333333333
80,0,18.89,35.363333333333294,17.32
80,0,18.963333333333296,35.23,17.6333333333333
80,0,19.0,35.09,17.96
40,0,19.0,35.03,18.1666666666667
40,0,19.0,34.9666666666667,18.323333333333295
50,0,19.066666666666695,34.9,18.39
340,0,19.066666666666695,34.7966666666667,18.426666666666698
390,0,19.066666666666695,34.6633333333333,18.566666666666695
600,0,19.1,34.59,18.7
700,0,19.1,34.7175,18.76
430,0,19.1,34.8333333333333,18.89
320,0,19.2,34.9,18.963333333333296
250,0,19.26,35.02666666666669,19.033333333333296
240,0,19.323333333333295,35.1,19.1
140,0,19.39,34.43333333333331,18.963333333333296
70,0,19.39,33.3333333333333,18.89
80,0,19.463333333333296,33.2,18.926666666666698
110,0,19.533333333333296,33.26,19.0
660,0,19.6,33.2,19.033333333333296
610,0,19.823333333333295,34.9666666666667,19.125
390,0,19.89,34.9666666666667,19.2
360,0,20.033333333333296,34.8666666666667,19.29
260,0,20.1666666666667,33.92666666666669,19.29
250,0,20.23,33.43,19.29
220,0,20.356666666666698,33.1566666666667,19.29
150,10,20.426666666666698,34.06666666666669,19.39
100,0,20.566666666666695,34.4,19.39
600,0,20.6,34.3266666666667,19.39
590,0,20.6975,35.0,19.323333333333295
370,0,20.79,35.26,19.29
290,0,20.926666666666698,35.43333333333331,19.29
230,0,21.066666666666695,35.43333333333331,19.29
250,0,21.2,35.1633333333333,19.29
210,0,21.26,35.03,19.39
130,0,21.426666666666698,34.79,19.39
90,0,21.5,34.73,19.426666666666698
580,0,21.6,34.6266666666667,19.5
610,0,21.6666666666667,34.56666666666669,19.533333333333296
390,0,21.7,33.7966666666667,19.6
320,0,21.7,33.39,19.65
290,0,21.73,33.02666666666669,19.7
270,0,21.79,32.8266666666667,19.7
240,0,21.73,32.93333333333331,19.79
230,0,21.79,33.66,19.79
190,0,21.79,33.7,19.79
70,0,21.79,33.56666666666669,19.79
50,0,21.79,33.3333333333333,19.79
50,0,21.79,33.0,19.79
60,0,21.7,32.645,19.89
410,0,21.7,32.43333333333331,19.89
340,0,21.6333333333333,32.43333333333331,19.79
280,0,21.6,32.92666666666669,19.73
300,20,21.6,33.26,19.6666666666667
280,20,21.6,32.8633333333333,19.6
510,20,21.533333333333296,32.99,19.566666666666695
530,20,21.5,33.7566666666667,19.5
210,20,21.5,34.63,19.39
260,10,21.5,36.36,19.39
110,10,21.566666666666695,38.02666666666669,19.39
100,10,21.5,37.8333333333333,19.29
90,20,21.566666666666695,37.36,19.29
80,0,21.6,37.06,19.29
100,10,21.6,36.86,19.29
90,10,21.6,36.6933333333333,19.29
130,20,21.6,36.3,19.29
120,30,21.6,35.99666666666669,19.39
110,20,21.6,35.53,19.39
110,30,21.6,35.4666666666667,19.5
100,20,21.625,35.4,19.5
80,20,21.7,35.3266666666667,19.6
80,20,21.79,35.1633333333333,19.6
80,30,21.79,35.03,19.7
110,20,21.823333333333295,34.9666666666667,19.7
110,20,21.89,34.9,19.7
110,30,21.89,34.76,19.7
110,20,21.89,34.7,19.7
100,20,21.89,34.56,19.7
90,30,21.89,34.43333333333331,19.745
60,20,21.963333333333296,34.5,19.76
50,20,21.89,34.7,19.7
70,20,21.926666666666698,34.7,19.7
60,30,21.926666666666698,34.7,19.7
60,20,21.89,34.73,19.6
60,20,21.89,34.79,19.6
40,20,21.89,34.8266666666667,19.6
40,20,21.89,34.9,19.533333333333296
40,30,21.79,34.9,19.5
40,20,21.79,34.9975,19.426666666666698
70,20,21.79,35.09,19.39
60,20,21.76,35.29,19.323333333333295
60,20,21.7,35.43,19.29
60,30,21.6666666666667,35.43,19.23
60,20,21.6,35.29,19.2
60,20,21.6,35.4,19.1333333333333
50,20,21.533333333333296,35.3266666666667,19.066666666666695
60,30,21.5,35.4,19.0
60,20,21.426666666666698,35.3266666666667,18.89
60,10,21.39,35.83,18.79
50,0,21.323333333333295,36.03,18.79
20,0,21.29,36.1566666666667,18.76
20,0,21.29,36.29,18.7
30,0,21.2,36.26,18.7
40,0,21.2,36.2,18.7
50,0,21.1666666666667,36.09,18.6
50,0,21.1,36.09,18.6
50,0,21.1,36.09,18.5
60,0,21.033333333333296,35.96333333333331,18.5
40,0,21.0,35.845,18.39
40,0,20.963333333333296,35.79,18.39
50,0,20.89,35.79,18.356666666666698
40,0,20.856666666666698,35.76,18.29
40,0,20.79,35.70000000000001,18.29
60,0,20.79,35.70000000000001,18.29
30,0,20.79,35.70000000000001,18.2
30,0,20.7,35.70000000000001,18.2
20,0,20.7,35.70000000000001,18.1
30,0,20.6666666666667,35.6633333333333,18.1
50,0,20.6,35.59000000000001,18.033333333333296
40,0,20.6,35.56,18.0
40,0,20.533333333333296,35.5,18.0
50,0,20.5,35.59000000000001,17.89
50,0,20.426666666666698,35.53,17.89
50,0,20.39,35.5,17.89
40,0,20.39,35.5,17.823333333333302
40,0,20.29,35.5,17.79
50,0,20.29,35.56,17.79
50,0,20.29,35.59000000000001,17.7
40,0,20.23,35.53,17.7
30,0,20.23,35.53,17.7
30,0,20.2,35.5,17.7
40,0,20.2,35.5,17.7
30,10,20.2,35.53,17.6333333333333
70,20,20.1333333333333,35.59000000000001,17.6
70,30,20.1,35.6266666666667,17.6
50,20,20.1,35.70000000000001,17.7
60,10,20.1,35.56,17.7
90,0,20.1,35.56,17.7
70,0,20.066666666666695,35.76,17.7
70,0,20.0,35.70000000000001,17.7
50,0,20.0,35.6266666666667,17.7
60,0,20.0,35.70000000000001,17.7
140,0,20.0,35.73,17.7
170,10,20.0,35.79,17.7
50,0,20.0,35.70000000000001,17.7
30,0,20.0,35.6266666666667,17.7
50,0,20.0,35.64500000000001,17.73
50,0,19.89,35.70000000000001,17.79
50,0,19.963333333333296,35.70000000000001,17.79
50,0,19.89,35.79,17.856666666666698
40,0,19.89,35.73,18.0
50,10,19.89,35.76,18.066666666666695
50,0,19.89,35.8333333333333,18.1333333333333
50,0,20.0,39.52666666666669,18.2
60,10,20.0,38.52666666666669,18.245
100,0,20.0,37.8333333333333,18.29
70,10,20.0,37.76,18.29
370,10,20.0,37.56,18.29
50,10,19.926666666666698,37.36,18.29
20,0,19.926666666666698,37.463333333333296,18.323333333333295
50,0,19.926666666666698,37.6633333333333,18.39
120,0,19.89,37.5,18.39
100,10,19.89,37.36,18.39
70,0,20.0,39.03,18.39
50,0,20.0,37.95666666666669,18.39
60,0,20.0,37.49,18.39
60,0,20.0,37.195,18.39
60,0,20.0,37.09,18.39
60,0,20.0,36.9666666666667,18.463333333333296
70,0,20.0,36.8266666666667,18.5
130,0,20.0,36.83,18.5
430,10,20.0,37.03,18.463333333333296
160,0,20.033333333333296,39.06666666666669,18.39
80,0,20.1,40.7333333333333,18.39
20,0,20.1,39.56666666666669,18.5
20,0,20.1,39.293333333333294,18.5
40,0,20.2,38.6,18.533333333333296
60,0,20.2,38.2666666666667,18.6
50,0,20.26,37.93,18.6333333333333
60,0,20.26,37.73,18.7
40,0,20.323333333333295,37.5,18.73
40,0,20.323333333333295,37.5,18.79
50,0,20.39,37.363333333333294,18.89
40,0,20.463333333333296,37.29,18.89
50,10,20.5,37.1633333333333,18.926666666666698
50,0,20.525,37.0675,19.0
50,0,20.6,36.933333333333294,19.0
50,0,20.6333333333333,36.9,19.0
50,0,20.7,36.9,19.033333333333296
40,0,20.7,36.79,19.1
30,0,20.7,36.79,19.1
20,0,20.79,36.76,19.1
20,0,20.79,36.7,19.2
30,10,20.79,36.7,19.2
60,0,20.79,36.76,19.2
80,0,20.79,37.09,19.2
90,0,20.79,37.1633333333333,19.2
100,0,20.79,37.2,19.2
110,10,20.79,37.26,19.2
570,30,20.89,37.433333333333294,19.2
430,20,20.89,37.7666666666667,19.2
280,10,20.89,41.1333333333333,19.23
90,10,20.963333333333296,42.86,19.29
110,0,21.2,42.6966666666667,19.426666666666698
90,0,21.2675,41.9475,19.5
90,0,21.356666666666698,41.1,19.6
90,0,21.39,40.2966666666667,19.6
90,0,21.39,39.89,19.7
90,20,21.426666666666698,39.56,19.7
100,20,21.426666666666698,39.36,19.7
120,20,21.39,39.1633333333333,19.7
100,30,21.39,39.03,19.745
110,20,21.5,38.9666666666667,19.7
80,20,21.5,38.8266666666667,19.7
80,20,21.426666666666698,38.73,19.76
80,20,21.426666666666698,38.73,19.7
100,20,21.39,38.59,19.7
90,30,21.39,38.59,19.7
90,0,21.39,38.59,19.7
90,0,21.39,38.6633333333333,19.7
120,0,21.356666666666698,38.73,19.7
60,0,21.29,38.79,19.7
60,0,21.29,38.933333333333294,19.7
60,0,21.29,39.06,19.6333333333333
50,10,21.29,39.245,19.6
40,0,21.29,39.6266666666667,19.6
50,0,21.29,39.76,19.6
50,10,21.2,39.9,19.6
60,0,21.2,39.9,19.6
50,0,21.1666666666667,40.03,19.533333333333296
40,0,21.1,40.09,19.5
20,0,21.1,40.1266666666667,19.5
20,0,21.1,40.2,19.5
30,10,21.066666666666695,40.1633333333333,19.39
40,0,21.0,40.09,19.39
60,0,21.0,40.2,19.39
50,0,21.0,40.2,19.323333333333295
50,0,21.0,40.29,19.29
50,0,20.926666666666698,40.29,19.29
50,0,20.89,40.29,19.26
50,0,20.89,40.29,19.26
40,10,20.79,40.2,19.2
50,0,20.79,40.2,19.2
50,0,20.79,40.09,19.1666666666667
50,0,20.7675,40.09,19.1
50,0,20.7,40.09,19.1
50,0,20.7,40.09,19.1
40,0,20.7,40.09,19.066666666666695
40,0,20.7,40.1266666666667,19.0
30,0,20.6333333333333,40.06666666666669,19.0
20,10,20.6,40.0,19.0
30,0,20.6,40.06,19.0
50,0,20.6,40.09,18.89
50,0,20.533333333333296,40.09,18.89
50,0,20.5,40.09,18.856666666666698
40,0,20.5,40.09,18.79
50,0,20.463333333333296,40.09,18.79
50,0,20.39,40.03,18.79
30,0,20.39,40.09,18.76
60,0,20.39,40.09,18.76
50,0,20.356666666666698,40.0,18.7
50,0,20.356666666666698,40.0,18.7
50,0,20.356666666666698,40.0,18.7
40,0,20.29,40.0,18.7
50,0,20.23,40.0,18.6
30,0,20.29,40.0,18.6
50,0,20.23,39.933333333333294,18.6
40,0,20.2,39.9,18.6
30,0,20.1333333333333,39.9,18.566666666666695
30,0,20.1,39.9,18.5
30,0,20.1,39.9,18.5
30,0,20.1,39.9,18.5
50,0,20.1,39.9,18.463333333333296
50,0,20.0,39.79,18.39
40,0,20.0,39.79,18.463333333333296
40,10,20.0,39.79,18.39
70,0,20.0,39.863333333333294,18.39
60,0,20.0,40.09,18.39
60,0,20.0,40.1633333333333,18.39
70,0,20.0,40.2,18.463333333333296
60,30,20.0,40.2,18.39
230,20,20.0,40.1633333333333,18.39
230,20,20.0,40.145,18.39
240,30,20.0,40.03,18.39
70,20,20.0,40.03,18.39
210,30,20.0,40.09,18.39
70,20,20.0,40.1633333333333,18.5
80,30,20.0,40.09,18.5
40,20,20.0,40.0,18.65
260,20,20.066666666666695,40.0,18.86
410,0,20.033333333333296,39.8266666666667,19.066666666666695
110,0,20.1,39.6933333333333,19.323333333333295
70,0,20.1,39.6633333333333,19.445
90,0,20.1666666666667,39.59,19.65
60,10,20.2,39.4666666666667,19.76
190,0,20.2,39.2666666666667,19.926666666666698
230,0,20.23,39.1266666666667,20.066666666666695
130,0,20.29,39.2,20.23
60,0,20.323333333333295,39.1633333333333,20.356666666666698
90,0,20.39,39.09,20.39
120,0,20.463333333333296,39.4,20.463333333333296
70,0,20.463333333333296,39.52666666666669,20.5
60,0,20.55,40.45,20.5
110,0,20.6333333333333,41.92666666666669,20.5
70,0,20.7,41.6666666666667,20.5
140,0,20.7,40.46,20.426666666666698
70,0,20.7,40.2,20.5
50,0,20.79,40.1966666666667,20.5
50,0,20.79,40.33,20.5
60,0,20.89,39.9,20.5
50,0,20.89,39.5,20.463333333333296
150,0,20.89,38.99,20.39
40,0,20.963333333333296,38.79,20.39
80,0,21.033333333333296,38.9,20.39
80,0,21.1666666666667,39.9,20.463333333333296
100,0,21.1666666666667,37.5933333333333,20.323333333333295
70,10,21.1,37.06666666666669,20.23
70,0,21.1333333333333,36.9666666666667,20.29
70,0,21.2,36.9666666666667,20.29
80,0,21.29,37.09,20.29
60,0,21.29,37.03,20.29
70,0,21.29,37.09,20.29
60,0,21.29,37.0,20.29
60,0,21.29,37.0,20.29
60,0,21.29,36.9666666666667,20.26
60,0,21.29,36.9,20.26
80,0,21.23,36.79,20.1666666666667
80,0,21.23,36.59666666666671,20.075
80,0,21.1666666666667,36.29,20.0
80,0,21.1,36.363333333333294,19.89
70,0,21.1,36.53,19.823333333333295
80,0,21.1,36.59,19.7
90,0,21.0,36.5,19.7
80,0,21.0,36.56,19.6
110,0,20.926666666666698,36.6266666666667,19.6
120,0,21.0,36.76,19.7
120,0,20.963333333333296,36.76,19.7
100,0,20.89,36.76,19.7
100,0,20.89,36.7,19.76
90,0,20.89,36.76,19.823333333333295
290,0,21.0,36.933333333333294,19.89
330,0,21.1,38.2725,20.0
220,0,21.2,41.223333333333294,20.066666666666695
210,0,21.29,42.2333333333333,20.2
260,0,21.29,42.9,20.26
250,0,21.39,42.8666666666667,20.323333333333295
250,0,21.39,41.92666666666669,20.39
630,0,21.39,42.1,20.39
90,10,21.53,48.4333333333333,20.5
70,10,21.7,49.93,20.5
110,10,21.7,46.6566666666667,20.5
120,30,21.7,44.6666666666667,20.5
140,30,21.7,43.5333333333333,20.5
170,20,21.73,42.0566666666667,20.566666666666695
130,10,21.79,41.1966666666667,20.6
110,20,21.823333333333295,40.52666666666669,20.6666666666667
130,20,21.89,40.1333333333333,20.73
130,20,21.926666666666698,39.5633333333333,20.79
130,20,22.0,39.09666666666671,20.823333333333295
130,20,22.0,38.6333333333333,20.89
140,30,22.075,38.32,20.89
100,20,22.1,38.06666666666669,20.89
90,10,22.1,37.8333333333333,20.89
80,0,22.1,37.6266666666667,20.89
80,10,22.1,37.5,20.89
70,0,22.1,37.433333333333294,20.89
80,0,22.1,37.26,20.79
60,0,22.033333333333296,37.06666666666669,20.76
60,10,22.0,36.9666666666667,20.7
70,0,22.0,36.9666666666667,20.6666666666667
40,0,21.963333333333296,37.0,20.533333333333296
50,0,21.89,37.0,20.463333333333296
50,0,21.856666666666698,37.09,20.39
50,0,21.79,37.09,20.356666666666698
50,0,21.79,37.2,20.29
30,0,21.79,37.2,20.1666666666667
60,0,21.7,37.3266666666667,20.1
50,0,21.7,37.4666666666667,20.0
50,0,21.6,37.5,20.0
50,0,21.533333333333296,37.56,19.89
40,0,21.55,37.59,19.823333333333295
50,0,21.5,37.59,19.76
50,0,21.426666666666698,37.53,19.7
40,0,21.39,37.5,19.6666666666667
50,0,21.39,37.5,19.6
50,0,21.29,37.5,19.5
50,0,21.29,37.5,19.463333333333296
50,0,21.26,37.4666666666667,19.39
40,0,21.2,37.4,19.356666666666698
40,0,21.1666666666667,37.4,19.29
30,0,21.1,37.4,19.26
30,0,21.1,37.4,19.2
20,0,21.1,37.4,19.2
40,0,21.0,37.4,19.1333333333333
50,0,21.0,37.4,19.1
60,0,20.926666666666698,37.4,19.1
50,0,20.926666666666698,37.4,19.066666666666695
40,0,20.89,37.4,19.0
60,0,20.823333333333295,37.3266666666667,19.0
40,0,20.79,37.4,18.926666666666698
50,0,20.79,37.4,18.89
40,0,20.79,37.4,18.89
50,0,20.7,37.433333333333294,18.856666666666698
50,0,20.7,37.5,18.79
50,0,20.7,37.5,18.79
40,0,20.7,37.56,18.79
50,0,20.6,37.5,18.79
40,0,20.6,37.56,18.76
50,0,20.6,37.59,18.7
40,0,20.6,37.59,18.7
60,0,20.566666666666695,37.59,18.7
40,0,20.5,37.6633333333333,18.6666666666667
20,0,20.5,37.7,18.6
30,0,20.426666666666698,37.7,18.6
20,0,20.39,37.7,18.6
40,0,20.39,37.76,18.6
40,0,20.356666666666698,37.79,18.533333333333296
50,0,20.29,37.79,18.5
50,0,20.29,37.8266666666667,18.5
40,0,20.29,37.9,18.5
60,10,20.23,37.9,18.5
50,20,20.2,38.0,18.5
70,10,20.2,38.1933333333333,18.5
50,0,20.2,38.463333333333296,18.39
50,10,20.2,38.6633333333333,18.426666666666698
50,0,20.2,38.79,18.5
50,0,20.2,38.863333333333294,18.463333333333296
100,30,20.2,38.9,18.463333333333296
60,20,20.2,39.02666666666669,18.463333333333296
70,20,20.2,39.23,18.39
60,30,20.2,39.29,18.39
60,20,20.2,39.26,18.39
60,30,20.2,39.1266666666667,18.39
160,40,20.2,38.863333333333294,18.39
200,30,20.1333333333333,38.79,18.39
70,30,20.1,38.6633333333333,18.39
130,30,20.1,38.53,18.39
90,30,20.1,38.76,18.39
80,30,20.1,38.54,18.39
80,30,20.066666666666695,38.4666666666667,18.39
70,30,20.066666666666695,38.5,18.5
70,40,20.066666666666695,38.4666666666667,18.696666666666697
70,30,20.025,38.6175,18.8925
50,30,20.05,38.745,19.066666666666695
50,20,20.066666666666695,39.1933333333333,19.1
60,20,20.1,38.823333333333295,19.1
80,20,20.0,38.1675,19.1
90,30,20.066666666666695,38.1633333333333,19.2
70,20,20.1,38.23,19.26
80,30,20.125,38.29,19.29
80,20,20.2,38.4,19.39
80,30,20.2128571428571,38.3528571428571,19.39
250,20,20.27,38.3511111111111,19.39
80,30,20.3328571428571,38.854285714285695,19.5
90,20,20.437142857142895,38.8085714285714,19.5
330,20,20.55,38.6225,19.5625
100,30,20.671428571428603,38.4,19.6
430,20,20.7,38.28,19.7
80,20,20.7514285714286,38.064285714285695,19.7
240,30,20.8275,37.92375,19.77875
260,20,20.921428571428603,37.7385714285714,19.79
70,0,21.0,37.68428571428569,19.89
80,10,21.0714285714286,37.577142857142896,19.89
60,0,21.0857142857143,37.47,19.89
60,0,21.075,37.245,19.952857142857095
200,0,21.1,37.2,20.0
400,0,21.171428571428603,37.11428571428569,20.0
100,0,21.2128571428571,37.0385714285714,20.0
50,0,21.29,37.09,20.0625
50,0,21.3757142857143,37.01,20.1
60,0,21.39,36.837142857142894,20.0857142857143
50,0,21.39,36.62,20.0
40,0,21.39,36.4571428571429,20.0
50,0,21.426666666666698,36.4,20.0
50,0,21.5,36.337142857142894,20.0
70,0,21.5,36.19428571428569,20.0
80,0,21.5,36.1371428571429,20.0
230,0,21.468571428571398,36.407142857142894,20.0
280,0,21.5,37.1214285714286,20.0
240,0,21.6,39.11,20.0
220,0,21.7,39.283333333333296,20.0
100,0,21.657142857142897,40.81285714285709,20.0714285714286
110,0,21.6,39.3685714285714,20.0571428571429
110,0,21.6142857142857,38.8214285714286,20.0
120,0,21.642857142857103,38.454285714285696,20.0
90,0,21.6,38.07,20.0
110,0,21.642857142857103,37.9228571428571,19.90375
90,10,21.6,37.6266666666667,19.89
90,10,21.6,37.668571428571404,19.89
90,0,21.6142857142857,37.76428571428569,19.89
80,10,21.6222222222222,37.5944444444444,19.90375
80,10,21.657142857142897,37.54,20.0
90,0,21.6714285714286,38.1214285714286,20.0
90,0,21.657142857142897,37.4985714285714,20.0
100,10,21.6,37.134285714285696,20.0571428571429
120,10,21.6,36.98428571428569,20.1
130,0,21.6714285714286,36.9571428571429,20.2514285714286
100,0,21.712857142857104,36.98571428571431,20.347142857142895
110,0,21.8185714285714,36.9,20.452857142857095
100,0,21.9214285714286,36.837142857142894,20.542857142857095
90,0,22.0,36.8685714285714,20.6428571428571
70,0,22.0875,37.02125,20.7514285714286
80,0,22.1857142857143,37.1214285714286,20.79
80,0,22.2385714285714,37.2257142857143,20.89
80,0,22.29,37.2,20.89
90,0,22.3185714285714,37.1214285714286,20.937142857142895
70,0,22.3757142857143,37.0385714285714,20.968571428571398
60,0,22.39,36.8725,21.0
60,0,22.4214285714286,36.9285714285714,21.0
40,0,22.452857142857095,36.98571428571431,21.0
50,10,22.5,36.9666666666667,21.0
50,0,22.5,36.9,21.0
60,0,22.5,36.9,20.9725
50,0,22.4214285714286,36.757142857142895,20.908333333333296
50,0,22.39,36.7,20.8328571428571
60,0,22.39,36.815,20.79
40,10,22.39,36.79,20.7257142857143
50,0,22.365,36.79,20.7
40,10,22.29,37.00428571428569,20.657142857142897
40,0,22.29,37.1785714285714,20.5571428571429
60,0,22.29,37.1214285714286,20.5
60,10,22.2385714285714,37.0128571428571,20.39
50,0,22.2,36.9285714285714,20.347142857142895
40,0,22.1333333333333,36.9,20.29
40,0,22.1,36.9,20.2
60,0,22.1,36.80571428571431,20.157142857142897
40,0,22.0,36.577142857142896,20.1142857142857
50,0,22.0,36.52571428571431,20.0857142857143
50,0,21.9214285714286,36.48571428571431,20.0
50,0,21.89,36.4285714285714,19.937142857142895
60,0,21.83,36.378,19.89
40,10,21.79,36.29,19.8328571428571
50,0,21.79,36.29,19.79
40,0,21.712857142857104,36.29,19.7128571428571
40,0,21.7,36.2257142857143,19.7
50,0,21.6333333333333,36.2,19.657142857142897
50,0,21.6,36.09,19.6
